psi	rP1	rP2
129.276000	9053.372988	6626.538823
129.312000	9056.748752	6629.140034
129.348000	9060.123199	6631.743223
129.384000	9063.496323	6634.348391
129.420000	9066.868117	6636.955541
129.456000	9070.238576	6639.564673
129.492000	9073.607691	6642.175789
129.528000	9076.975457	6644.788889
129.564000	9080.341867	6647.403975
129.600000	9083.706914	6650.021048
129.636000	9087.070592	6652.640109
129.672000	9090.432894	6655.261160
129.708000	9093.793814	6657.884202
129.744000	9097.153345	6660.509237
129.780000	9100.511480	6663.136264
129.816000	9103.868213	6665.765286
129.852000	9107.223537	6668.396304
129.888000	9110.577446	6671.029319
129.924000	9113.929932	6673.664333
129.960000	9117.280989	6676.301346
129.996000	9120.630611	6678.940360
130.032000	9123.978790	6681.581376
130.068000	9127.325520	6684.224396
130.104000	9130.670795	6686.869420
130.140000	9134.014607	6689.516450
130.176000	9137.356951	6692.165488
130.212000	9140.697818	6694.816534
130.248000	9144.037203	6697.469589
130.284000	9147.375099	6700.124656
130.320000	9150.711499	6702.781735
130.356000	9154.046396	6705.440828
130.392000	9157.379783	6708.101935
130.428000	9160.711654	6710.765059
130.464000	9164.042002	6713.430200
130.500000	9167.370821	6716.097359
130.536000	9170.698102	6718.766539
130.572000	9174.023840	6721.437740
130.608000	9177.348028	6724.110963
130.644000	9180.670659	6726.786210
130.680000	9183.991727	6729.463483
130.716000	9187.311223	6732.142781
130.752000	9190.629142	6734.824108
130.788000	9193.945477	6737.507463
130.824000	9197.260220	6740.192849
130.860000	9200.573365	6742.880266
130.896000	9203.884906	6745.569716
130.932000	9207.194835	6748.261200
130.968000	9210.503145	6750.954720
131.004000	9213.809829	6753.650277
131.040000	9217.114881	6756.347872
131.076000	9220.418294	6759.047506
131.112000	9223.720061	6761.749181
131.148000	9227.020174	6764.452897
131.184000	9230.318628	6767.158658
131.220000	9233.615414	6769.866462
131.256000	9236.910526	6772.576313
131.292000	9240.203958	6775.288211
131.328000	9243.495702	6778.002158
131.364000	9246.785751	6780.718154
131.400000	9250.074098	6783.436202
131.436000	9253.360737	6786.156303
131.472000	9256.645660	6788.878457
131.508000	9259.928860	6791.602666
131.544000	9263.210331	6794.328933
131.580000	9266.490065	6797.057256
131.616000	9269.768056	6799.787640
131.652000	9273.044296	6802.520083
131.688000	9276.318778	6805.254589
131.724000	9279.591496	6807.991158
131.760000	9282.862442	6810.729791
131.796000	9286.131609	6813.470490
131.832000	9289.398990	6816.213257
131.868000	9292.664579	6818.958092
131.904000	9295.928368	6821.704997
131.940000	9299.190349	6824.453973
131.976000	9302.450517	6827.205022
132.012000	9305.708864	6829.958145
132.048000	9308.965383	6832.713344
132.084000	9312.220066	6835.470618
132.120000	9315.472907	6838.229971
132.156000	9318.723898	6840.991404
132.192000	9321.973033	6843.754917
132.228000	9325.220305	6846.520512
132.264000	9328.465705	6849.288191
132.300000	9331.709228	6852.057955
132.336000	9334.950865	6854.829805
132.372000	9338.190611	6857.603742
132.408000	9341.428457	6860.379768
132.444000	9344.664396	6863.157885
132.480000	9347.898422	6865.938094
132.516000	9351.130527	6868.720395
132.552000	9354.360705	6871.504791
132.588000	9357.588947	6874.291283
132.624000	9360.815246	6877.079872
132.660000	9364.039597	6879.870560
132.696000	9367.261990	6882.663347
132.732000	9370.482420	6885.458236
132.768000	9373.700878	6888.255228
132.804000	9376.917358	6891.054324
132.840000	9380.131853	6893.855525
132.876000	9383.344354	6896.658834
132.912000	9386.554856	6899.464250
132.948000	9389.763350	6902.271777
132.984000	9392.969830	6905.081414
133.020000	9396.174289	6907.893164
133.056000	9399.376718	6910.707028
133.092000	9402.577111	6913.523007
133.128000	9405.775460	6916.341103
133.164000	9408.971759	6919.161318
133.200000	9412.166000	6921.983651
133.236000	9415.358175	6924.808106
133.272000	9418.548278	6927.634683
133.308000	9421.736300	6930.463384
133.344000	9424.922236	6933.294210
133.380000	9428.106077	6936.127162
133.416000	9431.287816	6938.962243
133.452000	9434.467446	6941.799453
133.488000	9437.644959	6944.638794
133.524000	9440.820349	6947.480267
133.560000	9443.993607	6950.323874
133.596000	9447.164727	6953.169616
133.632000	9450.333701	6956.017495
133.668000	9453.500522	6958.867512
133.704000	9456.665183	6961.719668
133.740000	9459.827675	6964.573965
133.776000	9462.987992	6967.430404
133.812000	9466.146127	6970.288988
133.848000	9469.302072	6973.149716
133.884000	9472.455819	6976.012591
133.920000	9475.607361	6978.877614
133.956000	9478.756692	6981.744787
133.992000	9481.903802	6984.614110
134.028000	9485.048686	6987.485586
134.064000	9488.191335	6990.359216
134.100000	9491.331743	6993.235002
134.136000	9494.469902	6996.112944
134.172000	9497.605803	6998.993044
134.208000	9500.739441	7001.875304
134.244000	9503.870808	7004.759725
134.280000	9506.999895	7007.646309
134.316000	9510.126696	7010.535057
134.352000	9513.251204	7013.425971
134.388000	9516.373410	7016.319051
134.424000	9519.493307	7019.214300
134.460000	9522.610888	7022.111719
134.496000	9525.726146	7025.011310
134.532000	9528.839072	7027.913073
134.568000	9531.949660	7030.817011
134.604000	9535.057902	7033.723125
134.640000	9538.163791	7036.631416
134.676000	9541.267318	7039.541886
134.712000	9544.368477	7042.454536
134.748000	9547.467260	7045.369368
134.784000	9550.563660	7048.286384
134.820000	9553.657668	7051.205584
134.856000	9556.749279	7054.126971
134.892000	9559.838483	7057.050545
134.928000	9562.925273	7059.976308
134.964000	9566.009643	7062.904263
135.000000	9569.091584	7065.834409
135.036000	9572.171088	7068.766750
135.072000	9575.248150	7071.701285
135.108000	9578.322760	7074.638018
135.144000	9581.394911	7077.576949
135.180000	9584.464596	7080.518079
135.216000	9587.531807	7083.461411
135.252000	9590.596537	7086.406946
135.288000	9593.658778	7089.354685
135.324000	9596.718523	7092.304630
135.360000	9599.775763	7095.256782
135.396000	9602.830492	7098.211144
135.432000	9605.882702	7101.167715
135.468000	9608.932385	7104.126499
135.504000	9611.979533	7107.087496
135.540000	9615.024140	7110.050708
135.576000	9618.066197	7113.016137
135.612000	9621.105698	7115.983783
135.648000	9624.142633	7118.953650
135.684000	9627.176996	7121.925737
135.720000	9630.208779	7124.900047
135.756000	9633.237975	7127.876581
135.792000	9636.264576	7130.855342
135.828000	9639.288574	7133.836329
135.864000	9642.309962	7136.819545
135.900000	9645.328731	7139.804992
135.936000	9648.344875	7142.792670
135.972000	9651.358386	7145.782582
136.008000	9654.369257	7148.774729
136.044000	9657.377478	7151.769113
136.080000	9660.383044	7154.765735
136.116000	9663.385946	7157.764596
136.152000	9666.386177	7160.765699
136.188000	9669.383728	7163.769045
136.224000	9672.378593	7166.774635
136.260000	9675.370764	7169.782471
136.296000	9678.360233	7172.792554
136.332000	9681.346992	7175.804887
136.368000	9684.331034	7178.819470
136.404000	9687.312351	7181.836306
136.440000	9690.290935	7184.855396
136.476000	9693.266779	7187.876740
136.512000	9696.239876	7190.900342
136.548000	9699.210216	7193.926203
136.584000	9702.177794	7196.954323
136.620000	9705.142600	7199.984706
136.656000	9708.104628	7203.017351
136.692000	9711.063870	7206.052262
136.728000	9714.020318	7209.089439
136.764000	9716.973964	7212.128884
136.800000	9719.924800	7215.170599
136.836000	9722.872820	7218.214585
136.872000	9725.818015	7221.260844
136.908000	9728.760378	7224.309378
136.944000	9731.699900	7227.360188
136.980000	9734.636575	7230.413275
137.016000	9737.570394	7233.468642
137.052000	9740.501350	7236.526290
137.088000	9743.429435	7239.586220
137.124000	9746.354641	7242.648434
137.160000	9749.276962	7245.712935
137.196000	9752.196388	7248.779722
137.232000	9755.112912	7251.848799
137.268000	9758.026527	7254.920166
137.304000	9760.937225	7257.993826
137.340000	9763.844997	7261.069779
137.376000	9766.749838	7264.148028
137.412000	9769.651737	7267.228574
137.448000	9772.550689	7270.311419
137.484000	9775.446685	7273.396564
137.520000	9778.339718	7276.484011
137.556000	9781.229779	7279.573762
137.592000	9784.116861	7282.665819
137.628000	9787.000957	7285.760182
137.664000	9789.882058	7288.856854
137.700000	9792.760157	7291.955836
137.736000	9795.635247	7295.057130
137.772000	9798.507318	7298.160738
137.808000	9801.376365	7301.266661
137.844000	9804.242378	7304.374900
137.880000	9807.105350	7307.485458
137.916000	9809.965274	7310.598337
137.952000	9812.822141	7313.713537
137.988000	9815.675945	7316.831061
138.024000	9818.526676	7319.950910
138.060000	9821.374328	7323.073086
138.096000	9824.218893	7326.197590
138.132000	9827.060363	7329.324424
138.168000	9829.898730	7332.453591
138.204000	9832.733987	7335.585091
138.240000	9835.566125	7338.718926
138.276000	9838.395137	7341.855097
138.312000	9841.221016	7344.993608
138.348000	9844.043753	7348.134459
138.384000	9846.863341	7351.277651
138.420000	9849.679772	7354.423188
138.456000	9852.493038	7357.571069
138.492000	9855.303132	7360.721298
138.528000	9858.110045	7363.873875
138.564000	9860.913770	7367.028803
138.600000	9863.714300	7370.186083
138.636000	9866.511626	7373.345716
138.672000	9869.305741	7376.507705
138.708000	9872.096637	7379.672052
138.744000	9874.884307	7382.838757
138.780000	9877.668741	7386.007822
138.816000	9880.449934	7389.179251
138.852000	9883.227877	7392.353043
138.888000	9886.002561	7395.529201
138.924000	9888.773981	7398.707726
138.960000	9891.542127	7401.888620
138.996000	9894.306992	7405.071886
139.032000	9897.068569	7408.257524
139.068000	9899.826849	7411.445536
139.104000	9902.581824	7414.635925
139.140000	9905.333488	7417.828691
139.176000	9908.081832	7421.023837
139.212000	9910.826849	7424.221364
139.248000	9913.568530	7427.421275
139.284000	9916.306869	7430.623569
139.320000	9919.041857	7433.828251
139.356000	9921.773486	7437.035321
139.392000	9924.501749	7440.244780
139.428000	9927.226639	7443.456632
139.464000	9929.948146	7446.670876
139.500000	9932.666265	7449.887517
139.536000	9935.380986	7453.106554
139.572000	9938.092302	7456.327989
139.608000	9940.800206	7459.551826
139.644000	9943.504689	7462.778064
139.680000	9946.205744	7466.006707
139.716000	9948.903364	7469.237755
139.752000	9951.597540	7472.471211
139.788000	9954.288264	7475.707077
139.824000	9956.975530	7478.945353
139.860000	9959.659329	7482.186042
139.896000	9962.339653	7485.429146
139.932000	9965.016496	7488.674666
139.968000	9967.689848	7491.922605
140.004000	9970.359703	7495.172963
140.040000	9973.026053	7498.425743
140.076000	9975.688889	7501.680947
140.112000	9978.348205	7504.938576
140.148000	9981.003992	7508.198632
140.184000	9983.656244	7511.461117
140.220000	9986.304951	7514.726033
140.256000	9988.950107	7517.993381
140.292000	9991.591703	7521.263164
140.328000	9994.229732	7524.535383
140.364000	9996.864187	7527.810039
140.400000	9999.495059	7531.087136
140.436000	10002.122342	7534.366674
140.472000	10004.746026	7537.648655
140.508000	10007.366105	7540.933081
140.544000	10009.982571	7544.219955
140.580000	10012.595416	7547.509277
140.616000	10015.204632	7550.801050
140.652000	10017.810213	7554.095275
140.688000	10020.412149	7557.391954
140.724000	10023.010434	7560.691090
140.760000	10025.605059	7563.992683
140.796000	10028.196018	7567.296736
140.832000	10030.783302	7570.603251
140.868000	10033.366904	7573.912229
140.904000	10035.946816	7577.223672
140.940000	10038.523031	7580.537583
140.976000	10041.095540	7583.853962
141.012000	10043.664336	7587.172812
141.048000	10046.229412	7590.494135
141.084000	10048.790760	7593.817932
141.120000	10051.348371	7597.144205
141.156000	10053.902240	7600.472957
141.192000	10056.452357	7603.804188
141.228000	10058.998716	7607.137902
141.264000	10061.541308	7610.474099
141.300000	10064.080127	7613.812782
141.336000	10066.615164	7617.153952
141.372000	10069.146411	7620.497612
141.408000	10071.673862	7623.843763
141.444000	10074.197508	7627.192407
141.480000	10076.717343	7630.543545
141.516000	10079.233357	7633.897181
141.552000	10081.745545	7637.253315
141.588000	10084.253897	7640.611950
141.624000	10086.758408	7643.973088
141.660000	10089.259068	7647.336729
141.696000	10091.755870	7650.702877
141.732000	10094.248808	7654.071533
141.768000	10096.737873	7657.442699
141.804000	10099.223057	7660.816377
141.840000	10101.704354	7664.192569
141.876000	10104.181755	7667.571277
141.912000	10106.655253	7670.952502
141.948000	10109.124840	7674.336246
141.984000	10111.590510	7677.722512
142.020000	10114.052254	7681.111302
142.056000	10116.510064	7684.502616
142.092000	10118.963934	7687.896458
142.128000	10121.413856	7691.292829
142.164000	10123.859822	7694.691730
142.200000	10126.301824	7698.093165
142.236000	10128.739856	7701.497135
142.272000	10131.173909	7704.903641
142.308000	10133.603977	7708.312686
142.344000	10136.030051	7711.724271
142.380000	10138.452125	7715.138399
142.416000	10140.870190	7718.555072
142.452000	10143.284240	7721.974291
142.488000	10145.694266	7725.396058
142.524000	10148.100261	7728.820375
142.560000	10150.502218	7732.247245
142.596000	10152.900130	7735.676669
142.632000	10155.293988	7739.108649
142.668000	10157.683786	7742.543187
142.704000	10160.069516	7745.980285
142.740000	10162.451170	7749.419946
142.776000	10164.828742	7752.862170
142.812000	10167.202223	7756.306960
142.848000	10169.571606	7759.754317
142.884000	10171.936884	7763.204245
142.920000	10174.298050	7766.656745
142.956000	10176.655095	7770.111818
142.992000	10179.008014	7773.569467
143.028000	10181.356797	7777.029694
143.064000	10183.701438	7780.492500
143.100000	10186.041930	7783.957888
143.136000	10188.378265	7787.425860
143.172000	10190.710435	7790.896417
143.208000	10193.038434	7794.369562
143.244000	10195.362254	7797.845297
143.280000	10197.681887	7801.323623
143.316000	10199.997327	7804.804543
143.352000	10202.308566	7808.288058
143.388000	10204.615596	7811.774171
143.424000	10206.918411	7815.262884
143.460000	10209.217002	7818.754198
143.496000	10211.511364	7822.248115
143.532000	10213.801487	7825.744639
143.568000	10216.087366	7829.243770
143.604000	10218.368993	7832.745511
143.640000	10220.646360	7836.249863
143.676000	10222.919460	7839.756829
143.712000	10225.188287	7843.266411
143.748000	10227.452832	7846.778610
143.784000	10229.713088	7850.293429
143.820000	10231.969049	7853.810870
143.856000	10234.220707	7857.330935
143.892000	10236.468055	7860.853625
143.928000	10238.711085	7864.378944
143.964000	10240.949790	7867.906892
144.000000	10243.184164	7871.437472
144.036000	10245.414198	7874.970687
144.072000	10247.639886	7878.506537
144.108000	10249.861221	7882.045025
144.144000	10252.078195	7885.586154
144.180000	10254.290801	7889.129925
144.216000	10256.499032	7892.676340
144.252000	10258.702882	7896.225401
144.288000	10260.902342	7899.777111
144.324000	10263.097405	7903.331471
144.360000	10265.288065	7906.888484
144.396000	10267.474314	7910.448151
144.432000	10269.656146	7914.010475
144.468000	10271.833553	7917.575457
144.504000	10274.006528	7921.143101
144.540000	10276.175063	7924.713407
144.576000	10278.339153	7928.286378
144.612000	10280.498790	7931.862016
144.648000	10282.653966	7935.440323
144.684000	10284.804675	7939.021302
144.720000	10286.950909	7942.604954
144.756000	10289.092662	7946.191281
144.792000	10291.229927	7949.780286
144.828000	10293.362697	7953.371970
144.864000	10295.490964	7956.966336
144.900000	10297.614721	7960.563386
144.936000	10299.733962	7964.163121
144.972000	10301.848680	7967.765545
145.008000	10303.958868	7971.370659
145.044000	10306.064518	7974.978465
145.080000	10308.165623	7978.588965
145.116000	10310.262178	7982.202162
145.152000	10312.354174	7985.818057
145.188000	10314.441606	7989.436653
145.224000	10316.524465	7993.057952
145.260000	10318.602746	7996.681956
145.296000	10320.676440	8000.308667
145.332000	10322.745543	8003.938087
145.368000	10324.810045	8007.570219
145.404000	10326.869941	8011.205064
145.440000	10328.925224	8014.842625
145.476000	10330.975887	8018.482904
145.512000	10333.021922	8022.125902
145.548000	10335.063324	8025.771623
145.584000	10337.100086	8029.420068
145.620000	10339.132200	8033.071239
145.656000	10341.159659	8036.725139
145.692000	10343.182458	8040.381770
145.728000	10345.200589	8044.041133
145.764000	10347.214046	8047.703232
145.800000	10349.222821	8051.368068
